timestamp,symbol,market_index,market_type,side,order_type,price,quantity,fee,slippage_bps,sl,tp,pnl,unrealized_pnl,status,duration_seconds,account_equity,leverage,sub_account_id,strategy_id,signal_confidence,signal_type,tx_signature,slot,block_time,oracle_price_at_entry,execution_latency_ms,bot_version,env
2025-10-20 09:19:03.014827+00:00,BTC-PERP,1,perp,SELL,market,110368.96386650446,0.0010292386212613,0.0,0.0,115083.4199816768,99997.16041312533,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,4ThdbdbAmpKu8vFiUePh9KWhAENrbcHk1PpmdTA8foUDS1yxn9xM4dvNwokYNtpLo6eeULZiLG983UbfPn68pskY,0.0,,0.0,0.0,1.0,devnet
2025-10-20 10:40:22.531168+00:00,BTC-PERP,1,perp,CLOSE,market,111073.886013,0.001,0.0,0.0,0.0,0.0,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,2nxJfcr3fy1X2LRmg2zGZZ4Q5Ebmg6ujymrx4AUftA5gxE2PSWkUqq5noDDqAnWJ54QiSZh1ayxvwza5HHnKnEXZ,0.0,,0.0,0.0,1.0,devnet
2025-10-20 10:43:23.135305+00:00,BTC-PERP,1,perp,BUY,market,107742.91889640182,0.0010518198482163,0.0,0.0,102822.33837308842,118568.19604769132,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,2DLaqkK7mtxvZZCd9e6zpJ4rf7Jh1PKcqmvrVvxcDdgoys5nUFCiL5hRUVbfezHBDLiNfqkxHJci8dFTvGuveF24,0.0,,0.0,0.0,1.0,devnet
2025-10-20 11:47:36.487348+00:00,BTC-PERP,1,perp,CLOSE,market,110817.012665,0.001,0.0,0.0,0.0,0.0,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,4opKLRseQmuScvrBEww5tbsYboLiUFnd57GsVqWbmTe3FkLKrXUXrrjqekqsoeSZLRJN5d59GK3VBz8SEB1a2skH,0.0,,0.0,0.0,1.0,devnet
2025-10-20 11:48:37.887927+00:00,BTC-PERP,1,perp,BUY,market,108146.74246636848,0.0010450209190086,0.0,0.0,103181.5183522782,119070.23551736714,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,2QeWMZiKJxezfmUKWiVzSqy5152MtGAnd81jXN9RLHxNVEaK5NzTBANk2c3mWLRwaGdUDf2bbkTzpDLuRm57d6i,0.0,,0.0,0.0,1.0,devnet
2025-10-20 13:22:59.947402+00:00,BTC-PERP,1,perp,CLOSE,market,110674.297795,0.001,0.0,0.0,0.0,0.0,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,3JcSFZtLv8p3uD7XkDgDMh72hhxNXuAVC6neULog1QxE112xhiJBxuVnB3anRtf61YcUYPbkg5vwXADrCzZg6s3,0.0,,0.0,0.0,1.0,devnet
2025-10-20 13:27:00.291933+00:00,BTC-PERP,1,perp,BUY,market,110051.45940924415,0.0010262828299259,0.0,0.0,105580.85153299182,119886.7967369993,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,pizH6k3srET2ggUg5XAAnpinHwKkpnxp4SGSF6pmTAGL8uGCTSFtoHS7FZXn7FLbritBkA2ruzAitgMQccZ3zjA,0.0,,0.0,0.0,1.0,devnet
2025-10-20 14:51:19.740694+00:00,BTC-PERP,1,perp,CLOSE,market,111297.901305,0.001,0.0,0.0,0.0,0.0,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,Wwy8ojBSjNwPvDR1NkVJhrnriZXqYmbeUWD5hw2T5hUMoCvKTxcLQ1hcC7bm2a2wY49RXzineJ93v7tss4rkMmY,0.0,,0.0,0.0,1.0,devnet
2025-10-20 15:02:19.424295+00:00,BTC-PERP,1,perp,BUY,market,108075.77967013772,0.0010500162584656,0.0,0.0,103462.56436153238,118224.85334906944,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,67UgtJbnMYUbqsMxWe13JJt232LCbDPNPR3qGvYxS9gETj9i1rtFhNJaVNAHw66TpGf5XuhVVHhq8odAgxjJKrbP,0.0,,0.0,0.0,1.0,devnet
2025-10-20 16:08:35.332728+00:00,BTC-PERP,1,perp,CLOSE,market,111068.211664,0.001,0.0,0.0,0.0,0.0,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,4VYCzwtdb2V3aX74nSfxRWRRCNMHWbEsdiEPX3rYDUoXE3vsW6fMANoxf581Hn5X65TVis9LpQ3iRqfreDZorSC5,0.0,,0.0,0.0,1.0,devnet
2025-10-20 16:15:37.130477+00:00,BTC-PERP,1,perp,SELL,market,109051.75726681956,0.0010395730168989,0.0,0.0,114180.09532824432,97769.41353168504,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,45xrUsVrP8VrwWPR6pN8CZetRpZivLPSMLHv5sz1FLg3CAUYqvNntN1mDiFZzryqieszhHkDPTg2MF2hz9T2895S,0.0,,0.0,0.0,1.0,devnet
2025-10-20 17:34:55.800015+00:00,BTC-PERP,1,perp,CLOSE,market,110612.966462,0.001,0.0,0.0,0.0,0.0,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,46yKdKofqfX65emwsTuEEnEAxt43xJdRqQom9b8da5KnCgj77JnwWNasBe9QWkwa4u1BkMm3e31kTJymgq99s4fs,0.0,,0.0,0.0,1.0,devnet
2025-10-20 18:05:27.888642+00:00,BTC-PERP,1,perp,BUY,market,110821.2541095874,0.0010265690134448,0.0,0.0,106227.90519788436,120926.62171533408,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,5dukGbGbUkHFAV6jnQUQqSkn5kmUvHh2ZZpg9w1EE5Vy2Z74FgAfVNFtFgAarJjPoi3g4JJuEMPbEsCvUnTrd35m,0.0,,0.0,0.0,1.0,devnet
2025-10-20 19:38:14.722274+00:00,BTC-PERP,1,perp,CLOSE,market,110897.65397,0.001,0.0,0.0,0.0,0.0,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,2X6girNPiLnPVn2ngch6Jj2DKUCvEGRb93NqNJJmGsChSU1vUfwn7WX2eKgaKTd1AJbdfEhLyrvd6rME3n44kkuo,0.0,,0.0,0.0,1.0,devnet
2025-10-20 19:41:15.974662+00:00,BTC-PERP,1,perp,BUY,market,112193.95864820304,0.0010137773670741,0.0,0.0,107445.13785026042,122641.36440367678,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,4b6BCcPTUGUXpNRouAQF1PNLtzVSAyAfkYpoKF7mpRhSDLTYNriQM8zEiSTnukbjpJW2PFPG6P3RvkFi2UmPmfau,0.0,,0.0,0.0,1.0,devnet
2025-10-20 20:57:39.313438+00:00,BTC-PERP,1,perp,CLOSE,market,111080.296549,0.001,0.0,0.0,0.0,0.0,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,3jv8GG8c9tKcu6vDgnfjF9Fccs6awr65xgwGgdnUshvqQjaDp6BqPjU3kiwyTWsyfrPGA7wWXhaJPZ9u71xiqndZ,0.0,,0.0,0.0,1.0,devnet
2025-10-20 21:07:44.375698+00:00,BTC-PERP,1,perp,SELL,market,110152.10613819302,0.0010326629693062,0.0,0.0,115037.08022455635,99405.16314819366,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,5RUeF6NMwhR4Cjja5nc1iNDaAWymBGEeHh7oT1VYr42xcX4J9wfmqBbtd7FjTcD4B8KdQBd28mJi8NG28XBDhfx2,0.0,,0.0,0.0,1.0,devnet
2025-10-20 22:15:03.368166+00:00,BTC-PERP,1,perp,CLOSE,market,110689.474902,0.001,0.0,0.0,0.0,0.0,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,3QxpdRLyjUHke2CCaP4aXjtZae7xmY9Q5qi2Lm7rQqHkJ29p3dsKeN8DPGdK5UW1wAxqiZwUPPu4iV8gJT7UNYJW,0.0,,0.0,0.0,1.0,devnet
2025-10-20 23:47:26.633658+00:00,BTC-PERP,1,perp,BUY,market,112164.93404708763,0.001013996578933,0.0,0.0,106167.21727978482,125017.18426273653,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,oEtQNDqrgB6XwXW3hLPHtRD8CsVukLpicjhf6SEwSb2GT5ywuxxeQewWCuqqgJuPXBwydREFViYh8TaFSC9rH7j,0.0,,0.0,0.0,1.0,devnet
2025-10-21 00:17:10.454887+00:00,BTC-PERP,1,perp,SELL,market,109100.53509472054,0.0010522995950507997,0.0,0.0,114370.31819350395,97808.14274018466,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,2tnTfSbFbZhAo2Kh8hCVHhj2av8TxGB7fmQPPxRyLC51RUjLWC71vwGPLeukgSNoNUbkCjQrgapQPnezqS92ZK1k,0.0,,0.0,0.0,1.0,devnet
2025-10-21 01:46:31.975820+00:00,BTC-PERP,1,perp,CLOSE,market,110202.573745,0.001,0.0,0.0,0.0,0.0,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,4xfJ7Kr35A4LzRu7DpZT1moFykZWhcRwetbd1DEbJ7r3dXHyPyp8BACUU6qVcVsN6o93y2uCB52J3JjsA8cDG5rg,0.0,,0.0,0.0,1.0,devnet
2025-10-21 01:54:35.372736+00:00,BTC-PERP,1,perp,BUY,market,110433.70183772463,0.0010392739796828377,0.0,0.0,105414.01646571349,121190.1704920342,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,s566oqfcVVxx5m1XQrv5aei2HanBQkWQwSPWYatipyaeqJep52JBKkp18nqsEWVbyWW4z5YqCfTYE3rh6mwE47L,0.0,,0.0,0.0,1.0,devnet
2025-10-21 03:04:51.783482+00:00,BTC-PERP,1,perp,CLOSE,market,109633.404449,0.001,0.0,0.0,0.0,0.0,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,4jhUHb8dX1kyy7kjZ1UvS1gx7Nz1JnspGn7yUtzwmMmo9ad458adf6ePWYxw7safdo3ZmFi1dJbbPz7tEdZXiHP2,0.0,,0.0,0.0,1.0,devnet
2025-10-21 03:13:53.378745+00:00,BTC-PERP,1,perp,BUY,market,111526.09785885237,0.0010274942591914978,0.0,0.0,106262.83370414042,122804.52104752084,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,4R9FAA2fiMbRzJFgziAQmY14Go6FYbY5twX8MusLYChgVPPvvzmH4NfUNTiZZCN8EASExCCy3sd61GuSJ8D6dki6,0.0,,0.0,0.0,1.0,devnet
2025-10-21 04:50:16.410295+00:00,BTC-PERP,1,perp,CLOSE,market,107868.398939,0.001,0.0,0.0,0.0,0.0,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,2iT4VQQDsVizDD6bS55VhDvis9baqc3rYN9ueW7fKx8eecRgyFYQJXqa2VP5JLS4mHNNpQGcWT232uRYMyir7thm,0.0,,0.0,0.0,1.0,devnet
2025-10-21 05:03:20.385050+00:00,BTC-PERP,1,perp,SELL,market,111004.16539434127,0.0010194712756767315,0.0,0.0,116569.82446488031,99077.75310032904,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,3e2jTWSA5ihUNC2PwbMmpaTRLDmSYg6H6yuiwqtNmotDpoMNgn6MnUcxNyM7uJFYAWPA1e3i3KvvqSYVkvxgv7QY,0.0,,0.0,0.0,1.0,devnet
2025-10-21 06:12:48.795839+00:00,BTC-PERP,1,perp,CLOSE,market,107717.681533,0.001,0.0,0.0,0.0,0.0,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,4s2JHUPZPiip7CMiXHcEabDrJw9cRT8DBX6uPHTornsxsAQUeiwk1LTLBH8k72fZPCQ4SVw6MnB3WrQdmT3CQa74,0.0,,0.0,0.0,1.0,devnet
2025-10-21 06:14:49.648782+00:00,BTC-PERP,1,perp,BUY,market,111782.76331163531,0.0010125792112013242,0.0,0.0,106409.7470390633,123296.36961000391,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,5nFF7wyHyFGrx9SZ3QNu4ATGkji1c2suzqwhZUdQ47vmJ7uQNJKybsj43VhJaU2JbieRk5VTJMPZ4oi2meBYAPzs,0.0,,0.0,0.0,1.0,devnet
